name;primary_fuel;capacity_mw;Year;Generation_GWh;longitude;latitude
Schweighouse-sur-Moder;Biomass;2.4;2017;;;
Selongey;Solar;1.14372;2017;;;
Semoine;Wind;12.0;2017;;;
Semoutiers-Montsaon;Solar;3.52497;2017;;;
Sepmeries;Wind;2.0;2017;;;
Septèmes-les-Vallons;Biomass;3.326;2017;;;
Seraumont;Wind;10.25;2017;;;
Serdinya;Hydro;4.447;2017;;;
Sermaises;Wind;12.0;2017;;;
Servas;Solar;1.21786;2017;;;
Servian;Solar;1.76611;2017;;;
Servières;Wind;2.0;2017;;;
Servières-le-Château;Hydro;4.6;2017;;;
Sessenheim;Solar;1.06702;2017;;;
Seyssel;Hydro;45.0;2017;;;
Seysses;Solar;4.54416;2017;;;
Siegen;Solar;1.48406;2017;;;
Signes;Solar;11.21057;2017;;;
Silfiac;Wind;3.4;2017;;;
Sillars;Solar;1.37966;2017;;;
Sinnamary;Solar;4.032;2017;;;
Sion-les-Mines;Wind;10.0;2017;;;
Sisteron;Solar;6.58144;2017;;;
Sixt-Fer-à-Cheval;Hydro;1.765;2017;;;
Sochaux;Solar;9.4;2017;;;
Soignolles-en-Brie;Biomass;1.415;2017;;;
Soleil Levant;Solar;5.0;2017;;;
Soleol III;Solar;12.0;2017;;;
Solliès-Pont;Solar;1.10193;2017;;;
Somedat;Solar;4.5;2017;;;
Sonzay;Biomass;1.26;2017;;;
Sorbon;Wind;6.6;2017;;;
Sorgues;Solar;3.30091;2017;;;
Sortosville-en-Beaumont;Wind;8.25;2017;;;
Soucia;Solar;3.3153;2017;;;
Soudan;Wind;10.25;2017;;;
Soudan;Wind;6.9;2017;;;
Souilly;Wind;18.0;2017;;;
Soulangy;Wind;10.0;2017;;;
Soulce-Cernay;Hydro;1.1;2017;;;
Soulom;Hydro;57.0;2017;;;
Soulom;Hydro;1.05;2017;;;
Sourdeval-les-Bois;Wind;2.0;2017;;;
Sourdon;Wind;13.8;2017;;;
Sourdun;Solar;4.75796;2017;;;
Souvigné;Wind;8.0;2017;;;
St-Georges;Solar;4.0;2017;;;
Stenay;Wind;11.5;2017;;;
Strasbourg;Biomass;19.446;2017;;;
Surbourg;Solar;1.03262;2017;;;
Surgères;Solar;1.54508;2017;;;
Sébrazac;Hydro;1.246;2017;;;
Séglien;Wind;9.25;2017;;;
Ségur;Wind;12.0;2017;;;
Ségur;Solar;1.32839;2017;;;
Sénas;Solar;1.35108;2017;;;
Sénergues;Solar;1.54792;2017;;;
Sénezergues;Solar;5.23356;2017;;;
Sénezergues;Hydro;1.08;2017;;;
Séry-lès-Mézières;Wind;8.0;2017;;;
Sévignacq;Solar;4.57288;2017;;;
Sévigny-Waleppe;Wind;18.45;2017;;;
Sévérac-le-Château;Solar;2.62482;2017;;;
TRICASTIN 1;Nuclear;3660.0;2017;;;
Talairan;Solar;1.20083;2017;;;
Talizat;Wind;18.0;2017;;;
Tallone;Solar;3.09403;2017;;;
Tallone;Biomass;1.688;2017;;;
Talmont-St-Hilaire;Solar;5.0;2017;;;
Tangry;Wind;9.2;2017;;;
Tarascon;Solar;8.03488;2017;;;
Tarascon-sur-Ariège;Hydro;1.7;2017;;;
Tarbes;Solar;1.13639;2017;;;
Tarzy;Wind;8.0;2017;;;
Tauriac-de-Naucelle;Solar;1.07984;2017;;;
Teillet-Argenty;Hydro;5.5;2017;;;
Tellancourt;Wind;16.0;2017;;;
Tende;Hydro;3.2;2017;;;
Terminiers;Wind;21.4;2017;;;
Terre-de-Bas;Wind;1.925;2017;;;
Tet (La);Hydro;41.1;2017;;;
Teting-sur-Nied;Biomass;2.72;2017;;;
Teyssode;Hydro;1.55;2017;;;
Thaas;Wind;12.0;2017;;;
Thicourt;Wind;8.0;2017;;;
Thiers;Solar;3.37036;2017;;;
Thorigné-sur-Dué;Solar;4.09874;2017;;;
Thory;Wind;13.8;2017;;;
Thuès-Entre-Valls;Hydro;7.83;2017;;;
Thérondels;Solar;1.06551;2017;;;
Thézan-des-Corbières;Solar;2.37967;2017;;;
Tiper 3;Solar;8.7;2017;;;
Tirepied;Solar;4.81636;2017;;;
Togny-aux-Boeufs;Wind;22.0;2017;;;
Tombeboeuf;Solar;4.48497;2017;;;
Tonnay-Boutonne;Solar;1.07881;2017;;;
Torreilles;Solar;12.19826;2017;;;
Touille;Hydro;1.925;2017;;;
Toulon;Solar;1.59104;2017;;;
Toulouse;Hydro;9.01;2017;;;
Toulouse;Solar;13.59581;2017;;;
Tournoisis;Wind;36.0;2017;;;
Tournus;Solar;2.64993;2017;;;
Tours-en-Savoie;Hydro;1.2;2017;;;
Tourville-la-Chapelle;Wind;11.0;2017;;;
Touvois;Wind;8.2;2017;;;
Touvois;Solar;1.29452;2017;;;
Trans;Wind;6.9;2017;;;
Trayes;Wind;10.0;2017;;;
Treilles;Wind;13.0;2017;;;
Treize-Vents;Solar;5.41264;2017;;;
Trets;Solar;1.14191;2017;;;
Triouzoune;Hydro;22.0;2017;;;
Tritteling-Redlach;Solar;1.847;2017;;;
Truel;Hydro;27.0;2017;;;
Trébry;Wind;9.0;2017;;;
Trécon;Wind;12.25;2017;;;
Trémeheuc;Wind;12.0;2017;;;
Trémont;Wind;2.4;2017;;;
Tréviols;Solar;5.0;2017;;;
Tuchan;Wind;11.7;2017;;;
Tuileries;Solar;8.0;2017;;;
Tuilieres;Hydro;32.0;2017;;;
Turcey;Wind;22.0;2017;;;
Téterchen;Wind;9.0;2017;;;
Ucciani;Solar;2.20694;2017;;;
Uglas;Solar;1.71416;2017;;;
Uhlwiller;Solar;1.20602;2017;;;
Ungersheim;Solar;2.13922;2017;;;
Usson;Hydro;9.3;2017;;;
Uzerche;Hydro;2.8;2017;;;
VILLARODIN;Hydro;357.0;2017;729.207;;
VOGELGRUN;Hydro;140.5;2017;;;
VOUGLANS;Hydro;285.0;2017;;;
Vairé;Wind;4.2;2017;;;
Val Beynette;Hydro;30.0;2017;;;
Valanjou;Wind;12.0;2017;;;
Valbonne;Solar;1.60232;2017;;;
Valderoure;Solar;1.8821;2017;;;
Valence;Solar;2.16054;2017;;;
Valence-sur-Baïse;Solar;8.90466;2017;;;
Valenciennes;Solar;1.34;2017;;;
Valensole;Solar;12.84783;2017;;;
Valentine;Hydro;8.2;2017;;;
Valhuon;Wind;4.0;2017;;;
Valloire;Hydro;1.88;2017;;;
Vallon du Roux;Solar;4.3;2017;;;
Vallon-Pont-d'Arc;Hydro;1.2;2017;;;
Vallérargues;Solar;4.8;2017;;;
Valonne;Wind;10.0;2017;;;
Vals-près-le-Puy;Solar;2.41679;2017;;;
Vanault-le-Châtel;Wind;8.5;2017;;;
Varages;Solar;11.8732;2017;;;
Varen;Solar;9.7921;2017;;;
Varennes-Jarcy;Biomass;2.7;2017;;;
Varilhes;Hydro;2.1;2017;;;
Vars;Solar;1.14956;2017;;;
Vatan;Wind;18.0;2017;;;
Vaudeville-le-Haut;Wind;8.2;2017;;;
Vaufrey;Hydro;6.3;2017;;;
Vaugris;Hydro;72.0;2017;;;
Vaulnaveys-le-Haut;Hydro;1.079;2017;;;
Vaumeilh;Solar;1.1204;2017;;;
Vauvert;Solar;1.49843;2017;;;
Vauvillers;Wind;12.0;2017;;;
Vaux-Andigny;Wind;12.0;2017;;;
Vaux-le-Pénil;Biomass;14.302;2017;;;
Vaux-lès-Mouzon;Wind;7.269;2017;;;
Vedène;Biomass;4.64;2017;;;
Vendargues;Solar;2.12071;2017;;;
Vendres;Solar;5.0294;2017;;;
Venelles;Solar;1.23528;2017;;;
Venoy;Wind;12.0;2017;;;
Venthon;Hydro;9.0;2017;;;
Venzolasca;Solar;4.76531;2017;;;
Verchin;Wind;18.2;2017;;;
Vergt;Solar;1.0424;2017;;;
Vern-sur-Seiche;Solar;1.39326;2017;;;
Verneuil 1;Solar;12.0;2017;;;
Verneuil 4;Solar;12.0;2017;;;
Vernoux-en-Gâtine;Wind;8.0;2017;;;
Verny;Solar;2.03458;2017;;;
Verrières;Solar;1.50923;2017;;;
Vert-le-Grand;Biomass;21.166;2017;;;
Vertou;Solar;1.28042;2017;;;
Vesvres-sous-Chalancey;Wind;12.0;2017;;;
Veules-les-Roses;Solar;5.029;2017;;;
Veulettes-sur-Mer;Wind;8.0;2017;;;
Vias;Solar;3.78074;2017;;;
Vic-en-Bigorre;Solar;1.45188;2017;;;
Vieilmoulin;Wind;12.0;2017;;;
Viguier Parking A;Solar;4.0;2017;;;
Vihiers;Solar;1.05859;2017;;;
Villanière;Solar;5.10884;2017;;;
Villar-d'Arêne;Hydro;4.659;2017;;;
Villard-Bonnot;Hydro;1.875;2017;;;
Villard-sur-Doron;Hydro;8.4;2017;;;
Villaroger;Hydro;9.3;2017;;;
Villefranche-de-Panat;Hydro;11.26;2017;;;
Villefranche-de-Rouergue;Hydro;1.134;2017;;;
Villefranche-sur-Cher;Solar;6.03336;2017;;;
Villefranche-sur-Saône;Biomass;7.823;2017;;;
Villejust;Biomass;3.605;2017;;;
Villelongue;Hydro;8.2;2017;;;
Villemade;Hydro;1.468;2017;;;
Villemeux-sur-Eure;Wind;12.0;2017;;;
Villenave;Solar;5.95403;2017;;;
Villeneuve-de-Marsan;Solar;8.23082;2017;;;
Villeneuve-lès-Avignon;Solar;2.19042;2017;;;
Villeneuve-lès-Béziers;Solar;2.25818;2017;;;
Villeneuve-sur-Lot;Solar;3.78137;2017;;;
Villeraze;Solar;12.0;2017;;;
Villerest;Hydro;58.0;2017;;;
Villerest;Hydro;58.0;2017;;;
Villeret;Wind;4.0;2017;;;
Villers-Saint-Paul;Biomass;14.3;2017;;;
Villers-le-Sec;Wind;6.0;2017;;;
Villeselve;Wind;10.25;2017;;;
Villeseneux;Wind;12.25;2017;;;
Villesèque-des-Corbières;Wind;55.31;2017;;;
Villeveyrac;Wind;14.0;2017;;;
Villotte-Saint-Seine;Wind;8.0;2017;;;
Vincly;Wind;9.9;2017;;;
Vinon;Hydro;32.5;2017;;;
Vinon-sur-Verdon;Solar;4.79643;2017;;;
Viriat;Biomass;1.39;2017;;;
Vis-en-Artois;Wind;2.4;2017;;;
Vitrolles;Solar;8.36897;2017;;;
Vitry-la-Ville;Wind;34.0;2017;;;
Vitry-lès-Nogent;Wind;4.05;2017;;;
Viviers-sur-Chiers;Wind;20.8;2017;;;
Vix;Wind;10.0;2017;;;
Viâpres-le-Petit;Wind;2.0;2017;;;
Vogelgrun;Hydro;2.7;2017;;;
Vouarces;Wind;12.0;2017;;;
Voutezac;Hydro;2.82;2017;;;
Vouthon-Haut;Wind;10.25;2017;;;
Vron;Wind;17.2;2017;;;
Vyt-lès-Belvoir;Wind;10.0;2017;;;
Vèze;Hydro;1.241;2017;;;
Vézins-de-Lévézou;Solar;1.69776;2017;;;
Wancourt;Wind;2.0;2017;;;
Weinbourg;Solar;5.35889;2017;;;
Woelfling-lès-Sarreguemines;Wind;10.0;2017;;;
Xambes;Wind;13.8;2017;;;
Ychoux;Solar;9.0;2017;;;
Ygos 1;Solar;12.0;2017;;;
Ygos-Saint-Saturnin;Solar;5.11175;2017;;;
Yvignac-la-Tour;Wind;8.0;2017;;;
Yvré-l'Évêque;Solar;1.20213;2017;;;
Yzeure;Solar;5.0;2017;;;
Zicavo;Hydro;3.4;2017;;;
Zonza;Solar;3.53502;2017;;;
Échalot;Wind;16.0;2017;;;
Écly;Wind;10.0;2017;;;
Éguilly-sous-Bois;Wind;12.5;2017;;;
Éloyes;Hydro;1.005;2017;;;
Épehy;Wind;18.4;2017;;;
Épense;Wind;4.25;2017;;;
Épierre;Hydro;5.88;2017;;;
Épinal;Hydro;1.15;2017;;;
Épizon;Wind;80.0;2017;;;
Érize-Saint-Dizier;Wind;11.5;2017;;;
Érize-la-Brûlée;Wind;10.0;2017;;;
Érize-la-Petite;Wind;12.0;2017;;;
Étalante;Wind;20.0;2017;;;
Étampes;Biomass;2.126;2017;;;
Éteignières;Biomass;1.48;2017;;;
Étréville;Biomass;1.063;2017;;;
Évaux-les-Bains;Solar;1.75118;2017;;;
ARRIGHI;Oil;254.0;2018;;;
ASTON;Hydro;104.0;2018;;;
AVIGNON;Hydro;126.0;2018;;;
Ablaincourt-Pressoir;Wind;14.35;2018;;;
Ablainzevelle;Wind;10.0;2018;;;
Achiet-le-Grand;Wind;18.0;2018;;;
Adriers;Wind;10.0;2018;;;
Agde;Solar;1.15956;2018;;;
Agenville;Wind;6.0;2018;;;
Aghione;Solar;8.53314;2018;;;
Aghione 2;Solar;4.0;2018;;;
Aghione 3;Solar;12.0;2018;;;
Agos-Vidalos;Hydro;1.6;2018;;;
Aigaliers;Solar;10.9;2018;;;
Aigrefeuille-d'Aunis;Solar;2.18556;2018;;;
Aiguillon;Hydro;1.177;2018;;;
Aiguillon;Solar;2.57727;2018;;;
Airaines;Wind;12.0;2018;;;
Airan;Wind;8.0;2018;;;
Aire-sur-l'Adour;Solar;2.23527;2018;;;
Aix-en-Provence;Biomass;4.245;2018;;;
Aix-en-Provence;Solar;8.36119;2018;;;
Aizenay;Solar;1.36627;2018;;;
Ajaccio;Solar;2.20953;2018;;;
Albaret-le-Comtal;Hydro;11.68;2018;;;
Albas;Hydro;1.8;2018;;;
Albi;Solar;6.70448;2018;;;
Albias;Solar;2.41;2018;;;
Allaire;Wind;8.2;2018;;;
Allanche;Wind;24.0;2018;;;
Allemant;Biomass;1.26;2018;;;
Allement;Hydro;32.0;2018;;;
Allemond;Hydro;5.3;2018;;;
Allery;Wind;4.6;2018;;;
Allibaudières;Wind;35.0;2018;;;
Allondrelle-la-Malmaison;Wind;10.76;2018;;;
Allones 1;Solar;4.5;2018;;;
Allonnes;Wind;52.275;2018;;;
Alluyes;Wind;12.0;2018;;;
Ally;Wind;31.5;2018;;;
Alès;Solar;3.5015;2018;;;
Aléria;Solar;3.66198;2018;;;
Amanty;Wind;12.3;2018;;;
Amanvillers;Biomass;1.06;2018;;;
Ambarès-et-Lagrave;Solar;1.08202;2018;;;
Ambon;Wind;10.02;2018;;;
Ambonville;Wind;10.0;2018;;;
Ambricourt;Wind;4.0;2018;;;
Ambrières-les-Vallées;Hydro;1.4;2018;;;
Amelécourt;Wind;12.0;2018;;;
Amiens;Biomass;2.83;2018;;;
Anetz;Solar;1.05656;2018;;;
Angers;Solar;1.11625;2018;;;
Anglet;Solar;2.57113;2018;;;
Angoulême;Solar;1.06144;2018;;;
Anost;Hydro;1.9;2018;;;
Anoux;Wind;10.25;2018;;;
Ansauvillers;Wind;11.5;2018;;;
Anse-Bertrand;Wind;3.025;2018;;;
Antibes;Biomass;11.44;2018;;;
Antoigné;Wind;8.0;2018;;;
Appietto;Solar;4.74928;2018;;;
Apprieu;Solar;10.2;2018;;;
Apremont;Solar;1.29408;2018;;;
Aragnouet;Hydro;10.255;2018;;;
Arbéost;Hydro;2.0;2018;;;
Arcambal;Hydro;2.4;2018;;;
Arconcey;Wind;12.0;2018;;;
Ardeche ULM;Solar;12.0;2018;;;
Ardin;Wind;9.0;2018;;;
Ardouval;Wind;12.0;2018;;;
Arette;Hydro;1.228;2018;;;
Arfons;Wind;22.0;2018;;;
Argancy;Hydro;4.1;2018;;;
Argentat;Hydro;47.5;2018;;;
Argenteuil;Biomass;10.3;2018;;;
Argentiere-La Bessee;Hydro;38.0;2018;;;
Argentine;Hydro;6.286;2018;;;
Arles;Solar;9.07405;2018;;;
Arlos;Hydro;5.3;2018;;;
Arpajon-sur-Cère;Biomass;4.41;2018;;;
Arpajon-sur-Cère;Solar;11.27645;2018;;;
Arques;Biomass;8.9;2018;;;
Arras-sur-Rhône;Solar;4.24212;2018;;;
Arreau;Hydro;10.495;2018;;;
Arsac;Solar;48.23768;2018;;;
Artemare;Hydro;4.543;2018;;;
Artemps;Wind;10.12;2018;;;
Artouste;Hydro;88.0;2018;;;
Arudy;Hydro;1.148;2018;;;
Arvillard;Hydro;8.5;2018;;;
Assac;Wind;20.0;2018;;;
Assigny;Wind;12.0;2018;;;
Aste-Béon;Hydro;1.12;2018;;;
Aubagne;Solar;2.5022;2018;;;
Aubas;Hydro;1.126;2018;;;
Aubenas;Solar;1.3489;2018;;;
Aubergenville;Solar;10.68047;2018;;;
Aubigny;Wind;10.5;2018;;;
Aubusson;Solar;1.54832;2018;;;
Auch;Biomass;1.067;2018;;;
Audrieu;Wind;9.2;2018;;;
Aumelas;Wind;36.0;2018;;;
Aumont-Aubrac;Solar;1.51505;2018;;;
Aurel;Solar;1.3771;2018;;;
Auriac-Lagast;Solar;1.53859;2018;;;
Auribeau-sur-Siagne;Hydro;2.4;2018;;;
Aurillac;Solar;4.51723;2018;;;
Aussac-Vadalle;Wind;8.0;2018;;;
Aussillon;Solar;1.39935;2018;;;
Auterive;Hydro;2.273;2018;;;
Autremencourt;Wind;14.5;2018;;;
Auzat;Hydro;3.2;2018;;;
Auzerette;Hydro;29.0;2018;;;
Availles-Limouzine;Solar;1.29016;2018;;;
Avant-lès-Marcilly;Wind;10.0;2018;;;
Avesnes-en-Bray;Wind;12.0;2018;;;
Avignon;Solar;11.74147;2018;;;
Avignonet-Lauragais;Wind;12.6;2018;;;
Avignonet-Lauragais;Solar;4.77224;2018;;;
Avon-les-Roches;Solar;10.80126;2018;;;
Avrieux;Hydro;11.6;2018;;;
Avène;Hydro;1.3;2018;;;
Ayssènes;Wind;12.0;2018;;;
BAIX LOGIS NEUF 1;Hydro;140.0;2018;;;
BATHIE;Hydro;575.0;2018;;;
BEAUCHASTEL;Hydro;198.0;2018;;;
BELLEVILLE;Nuclear;2620.0;2018;;;
BLAYAIS;Nuclear;3640.0;2018;;;
BLENOD 5;Gas;427.0;2018;;;
BORT;Hydro;235.0;2018;;;
BOUCHAIN 7;Gas;575.0;2018;;;
BOURG les VALENCE;Hydro;180.0;2018;;;
BRENNILIS;Oil;304.0;2018;;;
BROMMAT;Hydro;406.0;2018;;;
BUGEY;Nuclear;3580.0;2018;;;
Badecon-le-Pin;Hydro;8.0;2018;;;
Bagnères-de-Bigorre;Hydro;2.13;2018;;;
Baie-Mahault;Solar;16.98945;2018;;;
Baigts-de-Béarn;Hydro;7.905;2018;;;
Bailleul-sur-Thérain;Biomass;2.478;2018;;;
Bais;Wind;2.3;2018;;;
Baissey;Wind;12.0;2018;;;
Balazé;Wind;10.3;2018;;;
Bambiderstroff;Wind;12.0;2018;;;
Banca;Hydro;3.78;2018;;;
Bancairon;Hydro;50.0;2018;;;
Bar;Hydro;8.0;2018;;;
Bar-sur-Aube;Biomass;1.5;2018;;;
Barbaste;Solar;12.42661;2018;;;
Barby;Wind;10.0;2018;;;
Barraux;Hydro;1.2;2018;;;
Barre;Wind;17.03;2018;;;
Basse-Terre;Solar;1.25858;2018;;;
Bassens;Solar;13.5;2018;;;
Bassu;Wind;11.9;2018;;;
Bastelicaccia;Solar;4.48242;2018;;;
Batilly;Solar;10.39129;2018;;;
Baudignécourt;Wind;12.0;2018;;;
Baudreville;Wind;11.5;2018;;;
Bayonne;Biomass;3.567;2018;;;
Bazoches-les-Gallerandes;Wind;12.0;2018;;;
Beaucaire;Wind;11.5;2018;;;
Beaucaire;Solar;3.0839;2018;;;
Beaucens;Hydro;3.014;2018;;;
Beauchamps;Wind;16.0;2018;;;
Beaudignies;Wind;8.0;2018;;;
Beaufou;Wind;12.0;2018;;;
Beaumont;Hydro;44.0;2018;;;
Beaumont-de-Lomagne;Solar;2.34397;2018;;;
Beaurevoir;Wind;18.0;2018;;;
Beausemblant;Wind;12.0;2018;;;
Beausite;Wind;12.0;2018;;;
Beauval;Wind;7.5;2018;;;
Beauvilliers;Wind;11.5;2018;;;
Beauvoir;Hydro;39.0;2018;;;
Bellac;Solar;9.0;2018;;;
Bellegarde;Solar;6.75421;2018;;;
Belloc-Saint-Clamens;Solar;1.0357;2018;;;
Belvesol 4+5;Solar;11.0;2018;;;
Belvézet;Solar;20.12174;2018;;;
Benagues;Hydro;2.49;2018;;;
Benet;Biomass;2.126;2018;;;
Benet;Wind;22.0;2018;;;
Benet;Solar;1.45682;2018;;;
Benoîtville;Solar;2.54737;2018;;;
Berdoues;Solar;1.6426;2018;;;
Bergerac;Hydro;1.4;2018;;;
Bernay-Saint-Martin;Wind;12.0;2018;;;
Bertignolles;Wind;6.2;2018;;;
Besançon;Solar;1.65554;2018;;;
Bessan;Solar;8.12373;2018;;;
Besse-sur-Issole;Solar;13.9;2018;;;
Bessens;Solar;6.0;2018;;;
Besset;Solar;3.00144;2018;;;
Bessières;Hydro;4.6;2018;;;
Bessède-de-Sault;Hydro;12.4;2018;;;
Bessèges;Solar;1.75148;2018;;;
Beuveille;Wind;8.0;2018;;;
Beuvraignes;Wind;10.0;2018;;;
Beuzec-Cap-Sizun;Wind;1.5;2018;;;
Beynat;Solar;1.78912;2018;;;
Beyrède-Jumet;Hydro;9.5;2018;;;
Biesles;Wind;12.0;2018;;;
Bignan;Wind;2.4;2018;;;
Bilot;Solar;8.3;2018;;;
Bimont;Biomass;1.0;2018;;;
Binas;Wind;11.9;2018;;;
Blanquefort;Solar;6.50908;2018;;;
Blaringhem;Biomass;3.193;2018;;;
Blauvac;Solar;2.63036;2018;;;
Blavozy;Solar;4.00894;2018;;;
Bligny-le-Sec;Wind;8.0;2018;;;
Boissières;Solar;10.0202;2018;;;
Boisville-la-Saint-Père;Wind;9.2;2018;;;
Bollène;Wind;7.5;2018;;;
Bollène;Solar;8.28191;2018;;;
Bonifacio;Solar;5.02432;2018;;;
Bonnac;Hydro;8.0;2018;;;
Bonnat;Solar;5.72123;2018;;;
Bonnemain;Solar;2.11596;2018;;;
Bonnet;Wind;24.0;2018;;;
Bonneuil-Matours;Hydro;1.16;2018;;;
Bonneuil-Matours;Solar;1.06809;2018;;;
Bonneuil-les-Eaux;Wind;12.0;2018;;;
Bonnevaux;Hydro;2.4;2018;;;
Bonnières;Wind;19.95;2018;;;
Bonvillers;Wind;11.5;2018;;;
Boos;Solar;8.46907;2018;;;
Bordeaux;Biomass;1.253;2018;;;
Bordeaux;Solar;14.48465;2018;;;
Borgo;Solar;2.46147;2018;;;
Boubers-sur-Canche;Wind;8.35;2018;;;
Bougainville;Wind;22.0;2018;;;
Bouillancourt-en-Séry;Wind;9.0;2018;;;
Bouillante;Geothermal;4.5;2018;;;
Bouillargues;Solar;2.79078;2018;;;
Bouin;Wind;19.5;2018;;;
Boulay-Moselle;Wind;30.5;2018;;;
Bouloc;Solar;10.3181;2018;;;
Bouluc de Fabre;Solar;12.0;2018;;;
Bourbriac;Wind;10.0;2018;;;
Bourg-de-Sirod;Hydro;5.277;2018;;;
Bourg-et-Comin;Hydro;2.52;2018;;;
Bourgbarré;Solar;2.74268;2018;;;
Bourges;Solar;1.62153;2018;;;
Bourgneuf-en-Mauges;Solar;3.67395;2018;;;
Bourgneuf-en-Retz;Wind;12.0;2018;;;
Bourgoin-Jallieu;Biomass;14.6;2018;;;
Bourogne;Biomass;8.862;2018;;;
Bourthes;Wind;20.7;2018;;;
Bousbach;Wind;8.0;2018;;;
Boussac;Solar;1.21546;2018;;;
Bout-du-Pont-de-Larn;Solar;1.80056;2018;;;
Boutavent;Wind;2.4;2018;;;
Bouvante;Hydro;9.8;2018;;;
Boves;Biomass;1.903;2018;;;
Bovée-sur-Barboure;Wind;12.0;2018;;;
Bozel;Hydro;9.5;2018;;;
Bozouls;Solar;3.31605;2018;;;
Boé;Solar;5.48997;2018;;;
Brach;Solar;11.6;2018;;;
Brachy;Wind;12.0;2018;;;
Brailly-Cornehotte;Wind;11.5;2018;;;
Braize 1;Solar;11.3;2018;;;
Braize 2;Solar;7.1;2018;;;
Bram;Solar;2.53042;2018;;;
Bras-Panon;Solar;1.73315;2018;;;
Brassac;Hydro;4.1;2018;;;
Brassemonte;Solar;12.0;2018;;;
Bregnier-Cordon;Hydro;70.0;2018;;;
Brem-sur-Mer;Wind;4.25;2018;;;
Brens-Virigin;Hydro;90.0;2018;;;
Bressols;Solar;1.31155;2018;;;
Bressuire;Wind;15.65;2018;;;
Bressuire;Solar;1.35798;2018;;;
Breteuil;Wind;12.0;2018;;;
Breuvannes-en-Bassigny;Solar;2.41787;2018;;;
Briançon;Hydro;10.875;2018;;;
Brides-les-Bains;Hydro;1.0;2018;;;
Briec;Solar;1.50312;2018;;;
Brignoles;Solar;7.7983;2018;;;
Brillanne I & II;Hydro;30.0;2018;;;
Brion;Solar;1.1074;2018;;;
Brissy-Hamégicourt;Wind;6.0;2018;;;
Brive-la-Gaillarde;Solar;1.70945;2018;;;
Brognon;Solar;2.18806;2018;;;
Broquiès;Wind;1.7;2018;;;
Brousse-le-Château;Hydro;2.3;2018;;;
Bruniquel;Hydro;1.061;2018;;;
Brusque;Wind;15.6;2018;;;
Bujaleuf;Hydro;12.8;2018;;;
Bussière-Saint-Georges;Wind;17.0;2018;;;
Buzet-sur-Baïse;Solar;2.39869;2018;;;
Buzy;Hydro;9.8;2018;;;
Béconnais;Solar;11.1;2018;;;
Bédarieux;Solar;8.11368;2018;;;
Bénac;Biomass;1.67;2018;;;
Bétheniville;Solar;5.3238;2018;;;
Béziers;Solar;18.39573;2018;;;
CADEROUSSE;Hydro;156.0;2018;;;
CATTENOM;Nuclear;5200.0;2018;;;
CHASTANG;Hydro;293.0;2018;;;
CHEYLAS;Hydro;485.0;2018;;;
CHINON;Nuclear;3620.0;2018;;;
CHOOZ;Nuclear;3000.0;2018;;;
CIVAUX;Nuclear;2990.0;2018;;;
COCHE;Hydro;320.0;2018;;;
COMBE D'AVRIEUX;Hydro;123.0;2018;;;
COMBIGOLFE;Gas;425.0;2018;;;
CORDEMAIS;Oil;1370.0;2018;;;
CORDEMAIS 4;Coal;1160.0;2018;;;
COUESQUE;Hydro;119.0;2018;;;
CRUAS;Nuclear;3660.0;2018;;;
CURBANS;Hydro;139.0;2018;;;
Cabasse;Solar;12.0952;2018;;;
Cabrespine;Hydro;1.11;2018;;;
Cabrespine;Wind;10.4;2018;;;
Cagnac-les-Mines;Solar;10.0;2018;;;
Caissargues;Solar;1.48317;2018;;;
Caix;Wind;12.0;2018;;;
Cajarc;Hydro;8.5;2018;;;
Calais;Biomass;1.043;2018;;;
Calce;Biomass;22.485;2018;;;
Calenzana;Wind;6.0;2018;;;
Calenzana;Solar;2.41418;2018;;;
Callengeville;Wind;24.5;2018;;;
Callian;Solar;7.65871;2018;;;
Calmont;Solar;12.40834;2018;;;
Camarès;Solar;1.10583;2018;;;
Cambernon;Wind;9.2;2018;;;
Cambon-et-Salvergues;Wind;29.9;2018;;;
Cambrai LFYG 1;Solar;9.9;2018;;;
Campan;Hydro;9.91;2018;;;
Campbon;Wind;12.0;2018;;;
Campigny;Wind;10.0;2018;;;
Camplong;Wind;2.7;2018;;;
Campénéac;Wind;12.0;2018;;;
Canadel;Solar;10.4;2018;;;
Cancon;Solar;1.24605;2018;;;
Candas;Wind;10.0;2018;;;
Canet;Wind;11.5;2018;;;
Cannes;Solar;1.23791;2018;;;
Cap Découverte;Solar;19.7;2018;;;
Cap Découverte 4;Solar;5.0;2018;;;
Capdenac;Hydro;5.3;2018;;;
Capesterre-Belle-Eau;Solar;1.27675;2018;;;
Capesterre-de-Marie-Galante;Solar;2.1148;2018;;;
Carcassonne;Solar;4.6742;2018;;;
Carcen-Ponson;Solar;8.36035;2018;;;
Cargiaca;Hydro;3.49;2018;;;
Carmaux;Solar;4.5;2018;;;
Carpentras;Solar;2.55333;2018;;;
Carros;Solar;1.96535;2018;;;
Cast;Wind;10.0;2018;;;
Castanet-le-Haut;Wind;13.8;2018;;;
Casteljaloux;Solar;4.72798;2018;;;
Castellane;Hydro;1.3;2018;;;
Castelnau-Lassouts;Hydro;42.0;2018;;;
Castelnau-Pégayrols;Wind;30.81;2018;;;
Castelnau-d'Estrétefonds;Solar;13.60385;2018;;;
